tr|A0A317C6U7|A0A317C6U7_9GAMM	sp|Q54DT8|PPOX_DICDI	27.907	1.7	42
tr|A0A317C6U8|A0A317C6U8_9GAMM	sp|O43029|FAP1_SCHPO	29.167	0.88	12
tr|A0A317C6V0|A0A317C6V0_9GAMM	sp|Q3C1D5|TPDA2_COMSP	29.310	0.21	33
tr|A0A317C6V3|A0A317C6V3_9GAMM	sp|O23887|ALDO1_MAIZE	35.088	0.60	65
tr|A0A317C6V6|A0A317C6V6_9GAMM	sp|Q19000|BODG_CAEEL	33.898	5.6	28
tr|A0A317C6V7|A0A317C6V7_9GAMM	sp|F1RA39|MCA2B_DANRE	27.027	2.1	19
tr|A0A317C6V8|A0A317C6V8_9GAMM	sp|D4AN26|CDO_ARTBC	26.000	0.003	48
tr|A0A317C6V9|A0A317C6V9_9GAMM	sp|Q27487|CATA1_CAEEL	31.746	0.16	43
tr|A0A317C6W3|A0A317C6W3_9GAMM	sp|Q9AIX7|BOXB_AZOEV	61.895	0.0	98
tr|A0A317C6W4|A0A317C6W4_9GAMM	sp|P62514|COX1_ASHGO	43.243	1.2	11
tr|A0A317C6W5|A0A317C6W5_9GAMM	sp|P50676|COX1_THEVL	36.364	1.4	19
tr|A0A317C6W6|A0A317C6W6_9GAMM	sp|P17178|CP27A_RAT	20.930	0.75	45
tr|A0A317C6W9|A0A317C6W9_9GAMM	sp|E2RTZ4|HMP_GIAIC	31.818	0.37	12
tr|A0A317C6X2|A0A317C6X2_9GAMM	sp|Q0VC53|DOHH_BOVIN	23.944	0.76	16
tr|A0A317C6X3|A0A317C6X3_9GAMM	sp|A8QFQ3|NO66_BRUMA	27.778	1.3	23
tr|A0A317C6X4|A0A317C6X4_9GAMM	sp|Q4UJP2|HEM6_RICFE	28.090	1.3	17
tr|A0A317C6X5|A0A317C6X5_9GAMM	sp|Q05353|HPCB_ECOLX	22.143	7.7	29
tr|A0A317C6X7|A0A317C6X7_9GAMM	sp|P13635|CERU_RAT	25.962	1.1	41
tr|A0A317C6Y0|A0A317C6Y0_9GAMM	sp|O50171|BFR1_MAGMG	40.909	9.8	7
tr|A0A317C6Y1|A0A317C6Y1_9GAMM	sp|Q84BZ3|ANDAC_BURCE	31.111	0.058	27
tr|A0A317C6Y2|A0A317C6Y2_9GAMM	sp|A4JPY0|MHPB_BURVG	29.070	0.17	22
tr|A0A317C6Y4|A0A317C6Y4_9GAMM	sp|Q9URY5|FHP_SCHPO	43.750	0.89	8
tr|A0A317C6Y5|A0A317C6Y5_9GAMM	sp|Q97K92|FPRA1_CLOAB	37.209	2.6	7
tr|A0A317C6Y6|A0A317C6Y6_9GAMM	sp|P33518|COX1_HALSA	32.051	0.14	25
tr|A0A317C6Y9|A0A317C6Y9_9GAMM	sp|P51093|LDOX_VITVI	28.125	0.12	60
tr|A0A317C6Z1|A0A317C6Z1_9GAMM	sp|Q6YV88|C71Z7_ORYSJ	40.476	1.2	21
tr|A0A317C6Z2|A0A317C6Z2_9GAMM	sp|Q3LFT9|CP1A2_BALAC	21.429	8.6	62
tr|A0A317C6Z6|A0A317C6Z6_9GAMM	sp|A6WZC8|HEM6_OCHA4	37.037	1.5	44
tr|A0A317C6Z8|A0A317C6Z8_9GAMM	sp|Q35536|COX1_PETMA	26.957	0.014	18
tr|A0A317C6Z9|A0A317C6Z9_9GAMM	sp|P29082|SOR_ACIAM	38.889	0.40	24
tr|A0A317C700|A0A317C700_9GAMM	sp|P24455|CP2A9_MESAU	30.508	1.2	11
tr|A0A317C701|A0A317C701_9GAMM	sp|P79402|CP242_PIG	28.000	0.14	36
tr|A0A317C702|A0A317C702_9GAMM	sp|P14544|COX1_LEITA	36.364	0.19	12
tr|A0A317C706|A0A317C706_9GAMM	sp|Q05182|PHT2_PSEPU	61.538	1.5	15
tr|A0A317C708|A0A317C708_9GAMM	sp|O69583|QCRC_MYCLE	43.333	0.008	20
tr|A0A317C709|A0A317C709_9GAMM	sp|O65709|FAO4A_ARATH	34.375	1.3	35
tr|A0A317C712|A0A317C712_9GAMM	sp|Q2RZX7|KATG_SALRD	36.364	0.59	20
tr|A0A317C714|A0A317C714_9GAMM	sp|Q2LD53|T23O_MAYDE	27.083	2.4	13
tr|A0A317C715|A0A317C715_9GAMM	sp|Q9AGP8|DMGO_ARTGO	27.273	0.35	17
tr|A0A317C716|A0A317C716_9GAMM	sp|Q1R185|KATG_CHRSD	32.558	0.14	29
tr|A0A317C717|A0A317C717_9GAMM	sp|P48873|COX3_CYACA	41.176	0.099	24
tr|A0A317C723|A0A317C723_9GAMM	sp|Q8HYM9|CP17A_MACMU	45.455	3.2	13
tr|A0A317C731|A0A317C731_9GAMM	sp|Q2JPR2|PSBA1_SYNJB	32.558	1.5	35
tr|A0A317C734|A0A317C734_9GAMM	sp|Q9HDX8|ALO_SCHPO	21.569	0.83	24
tr|A0A317C735|A0A317C735_9GAMM	sp|P24460|CP2BB_CANLF	28.125	2.2	11
tr|A0A317C741|A0A317C741_9GAMM	sp|P98055|FIXN_AGRT7	37.037	4.8	12
tr|A0A317C745|A0A317C745_9GAMM	sp|Q54GH4|MIOX_DICDI	22.917	1.8	48
tr|A0A317C746|A0A317C746_9GAMM	sp|Q15R35|PDXH_PSEA6	26.316	1.2	60
tr|A0A317C750|A0A317C750_9GAMM	sp|Q9X404|MSMA_METHY	28.125	3.5	26
tr|A0A317C754|A0A317C754_9GAMM	sp|Q7XH05|ALDO1_ORYSJ	33.333	0.79	44
tr|A0A317C756|A0A317C756_9GAMM	sp|Q9UAG7|FHBA_DICDI	28.889	6.9	41
tr|A0A317C759|A0A317C759_9GAMM	sp|Q43255|C71C2_MAIZE	23.188	0.14	32
tr|A0A317C760|A0A317C760_9GAMM	sp|O51917|SODF_STRCO	28.571	1.9	6
tr|A0A317C764|A0A317C764_9GAMM	sp|P10791|SODC_DROVI	40.000	5.4	6
tr|A0A317C767|A0A317C767_9GAMM	sp|Q0JCU7|ZEP_ORYSJ	28.235	0.35	10
tr|A0A317C769|A0A317C769_9GAMM	sp|Q5A847|JHD1_CANAL	25.641	3.0	24
tr|A0A317C771|A0A317C771_9GAMM	sp|Q92LF6|P4H_RHIME	25.714	1.4	36
tr|A0A317C775|A0A317C775_9GAMM	sp|Q28827|CP11A_RABIT	30.380	1.5	7
tr|A0A317C776|A0A317C776_9GAMM	sp|O97492|CATA_CANLF	30.508	1.0	23
tr|A0A317C777|A0A317C777_9GAMM	sp|Q57X81|JBP2_TRYB2	27.711	0.30	32
tr|A0A317C781|A0A317C781_9GAMM	sp|P38418|LOX2_ARATH	26.316	0.12	17
tr|A0A317C785|A0A317C785_9GAMM	sp|P24011|COX2_BACSU	41.176	0.86	21
tr|A0A317C789|A0A317C789_9GAMM	sp|Q5MBR6|NCED2_ORYSJ	31.818	3.1	20
tr|A0A317C793|A0A317C793_9GAMM	sp|P19021|AMD_HUMAN	32.258	0.40	9
tr|A0A317C795|A0A317C795_9GAMM	sp|A2BPP7|MQO_PROMS	25.714	1.9	24
tr|A0A317C797|A0A317C797_9GAMM	sp|Q71R50|DHR11_CHICK	32.365	2.21e-20	89
tr|A0A317C7A0|A0A317C7A0_9GAMM	sp|Q54EW2|Y9130_DICDI	28.571	4.7	31
tr|A0A317C7A4|A0A317C7A4_9GAMM	sp|P09601|HMOX1_HUMAN	24.060	0.66	61
tr|A0A317C7A8|A0A317C7A8_9GAMM	sp|Q84HF5|KMO_PSEFL	27.586	8.6	18
tr|A0A317C7B0|A0A317C7B0_9GAMM	sp|Q29496|CP3AO_SHEEP	21.739	0.36	20
tr|A0A317C7B8|A0A317C7B8_9GAMM	sp|Q95Q98|JHD1_CAEEL	26.506	0.76	35
tr|A0A317C7C0|A0A317C7C0_9GAMM	sp|Q49150|PQQCD_METEA	35.849	2.08e-05	60
tr|A0A317C7C6|A0A317C7C6_9GAMM	sp|O00469|PLOD2_HUMAN	33.333	0.15	7
tr|A0A317C7C9|A0A317C7C9_9GAMM	sp|B6YXA9|RBL_THEON	27.160	0.51	44
tr|A0A317C7D2|A0A317C7D2_9GAMM	sp|Q9ZRA2|HGD_ARATH	69.231	2.3	54
tr|A0A317C7D8|A0A317C7D8_9GAMM	sp|H9TB19|AOXB_CAVPO	27.049	6.6	24
tr|A0A317C7D9|A0A317C7D9_9GAMM	sp|P24552|OXDA_FUSSO	27.941	1.8	28
tr|A0A317C7E2|A0A317C7E2_9GAMM	sp|Q8GHB1|CLOR_STRRC	29.518	8.50e-17	65
tr|A0A317C7E8|A0A317C7E8_9GAMM	sp|O93627|RBL_THEKO	44.000	4.0	6
tr|A0A317C7E9|A0A317C7E9_9GAMM	sp|P41310|COX1_DIDVI	32.609	0.26	36
tr|A0A317C7F2|A0A317C7F2_9GAMM	sp|A4XS85|PDXH_PSEMY	28.571	0.063	57
tr|A0A317C7G2|A0A317C7G2_9GAMM	sp|Q6ZRP7|QSOX2_HUMAN	25.510	0.44	17
tr|A0A317C7G5|A0A317C7G5_9GAMM	sp|A8Y9I2|NINAB_GALME	25.000	0.14	38
tr|A0A317C7G9|A0A317C7G9_9GAMM	sp|Q4V8T0|MIOX_DANRE	36.735	0.14	82
tr|A0A317C7H0|A0A317C7H0_9GAMM	sp|Q2KYC8|HGD_BORA1	28.235	0.043	31
tr|A0A317C7H7|A0A317C7H7_9GAMM	sp|P90925|PH4H_CAEEL	40.000	8.3	19
tr|A0A317C7I4|A0A317C7I4_9GAMM	sp|Q01KC2|GLO2_ORYSI	27.368	2.4	37
tr|A0A317C7I5|A0A317C7I5_9GAMM	sp|F2QY27|ALOX1_KOMPC	23.529	4.8	53
tr|A0A317C7J0|A0A317C7J0_9GAMM	sp|Q13QI0|MHPA_PARXL	36.364	4.2	66
tr|A0A317C7J2|A0A317C7J2_9GAMM	sp|Q5AW75|JHD1_EMENI	31.034	5.2	9
tr|A0A317C7J7|A0A317C7J7_9GAMM	sp|A3KP59|RIOX1_DANRE	22.321	0.27	26
tr|A0A317C7K0|A0A317C7K0_9GAMM	sp|Q2NS88|HEM6_SODGM	24.444	1.4	30
tr|A0A317C7K2|A0A317C7K2_9GAMM	sp|Q6BNP0|ERG27_DEBHA	30.612	1.3	7
tr|A0A317C7K5|A0A317C7K5_9GAMM	sp|Q9RNP3|PDXH_ZYMMO	29.268	7.6	24
tr|A0A317C7K7|A0A317C7K7_9GAMM	sp|G4V4T6|DPGC_AMYOR	28.700	2.49e-17	77
tr|A0A317C7K9|A0A317C7K9_9GAMM	sp|P21643|T23O_RAT	25.000	0.16	30
tr|A0A317C7L0|A0A317C7L0_9GAMM	sp|O85057|LIHY_GEOSE	36.364	1.6	13
tr|A0A317C7L2|A0A317C7L2_9GAMM	sp|P0A094|NOSO_STAAW	27.551	0.49	33
tr|A0A317C7L4|A0A317C7L4_9GAMM	sp|Q9VQH2|DUOX_DROME	36.585	8.8	11
tr|A0A317C7L8|A0A317C7L8_9GAMM	sp|F8G0M4|HSPB_PSEP6	27.451	4.3	18
tr|A0A317C7L9|A0A317C7L9_9GAMM	sp|Q07N61|RBL2_RHOP5	30.357	1.9	20
tr|A0A317C7M1|A0A317C7M1_9GAMM	sp|Q9Y7C8|LOVA_ASPTE	35.556	0.83	33
tr|A0A317C7M4|A0A317C7M4_9GAMM	sp|P47989|XDH_HUMAN	29.091	5.2	43
tr|A0A317C7M7|A0A317C7M7_9GAMM	sp|Q99YI8|GLPO_STRP1	24.000	7.0	12
tr|A0A317C7M9|A0A317C7M9_9GAMM	sp|P19732|DMPN_PSEUF	33.333	1.4	7
tr|A0A317C7N1|A0A317C7N1_9GAMM	sp|Q7NSD8|HMP_CHRVO	28.302	0.95	46
tr|A0A317C7N3|A0A317C7N3_9GAMM	sp|E4QP00|HMFO_METS6	30.612	4.1	78
tr|A0A317C7N8|A0A317C7N8_9GAMM	sp|Q6QHT9|CP19A_ANGJA	37.143	0.37	26
tr|A0A317C7N9|A0A317C7N9_9GAMM	sp|P83388|AMDL_CAEEL	29.907	0.87	22
tr|A0A317C7P0|A0A317C7P0_9GAMM	sp|Q49150|PQQCD_METEA	29.268	0.003	26
tr|A0A317C7P1|A0A317C7P1_9GAMM	sp|P00440|TYRO_NEUCR	26.866	0.17	33
tr|A0A317C7P9|A0A317C7P9_9GAMM	sp|O65726|ERG12_BRANA	38.333	2.5	27
tr|A0A317C7Q0|A0A317C7Q0_9GAMM	sp|Q9ZU40|QSOX2_ARATH	36.207	0.003	62
tr|A0A317C7Q1|A0A317C7Q1_9GAMM	sp|Q4WN75|KMO_ASPFU	33.929	0.98	26
tr|A0A317C7Q8|A0A317C7Q8_9GAMM	sp|P00440|TYRO_NEUCR	25.833	0.97	16
tr|A0A317C7Q9|A0A317C7Q9_9GAMM	sp|Q9M880|STAD4_ARATH	39.286	2.3	25
tr|A0A317C7R0|A0A317C7R0_9GAMM	sp|P04714|RBS1_PETHY	41.463	2.5	23
tr|A0A317C7R1|A0A317C7R1_9GAMM	sp|P14779|CPXB_BACMB	24.348	1.5	12
tr|A0A317C7R6|A0A317C7R6_9GAMM	sp|P24012|COX3_BACSU	53.571	0.16	10
tr|A0A317C7R8|A0A317C7R8_9GAMM	sp|P56742|OXLA_CROAT	35.088	2.7	15
tr|A0A317C7S1|A0A317C7S1_9GAMM	sp|A8IHK8|KATG_AZOC5	28.571	2.1	18
tr|A0A317C7S2|A0A317C7S2_9GAMM	sp|P50860|ERG3_CANGA	27.397	8.07e-10	42
tr|A0A317C7S5|A0A317C7S5_9GAMM	sp|A6WE21|PDXH_KINRD	35.000	0.81	22
tr|A0A317C7S8|A0A317C7S8_9GAMM	sp|P98057|COX14_BRADU	27.692	4.5	35
tr|A0A317C7T0|A0A317C7T0_9GAMM	sp|Q59J82|FAD3E_MORAP	22.368	7.3	31
tr|A0A317C7T2|A0A317C7T2_9GAMM	sp|Q6QHF9|PAOX_HUMAN	69.231	3.2	14
tr|A0A317C7T3|A0A317C7T3_9GAMM	sp|B2AM55|NAO_PODAN	33.784	7.3	21
tr|A0A317C7T4|A0A317C7T4_9GAMM	sp|Q54L85|NSDHL_DICDI	33.333	1.0	17
tr|A0A317C7T7|A0A317C7T7_9GAMM	sp|B4UMQ6|T23O_ANASK	25.490	1.3	39
tr|A0A317C7T9|A0A317C7T9_9GAMM	sp|P38414|LOX1_LENCU	26.087	5.9	18
tr|A0A317C7U2|A0A317C7U2_9GAMM	sp|O30563|SODM_BORBU	36.667	2.5	21
tr|A0A317C7U3|A0A317C7U3_9GAMM	sp|Q6AUC6|QSOX1_ORYSJ	28.037	0.36	15
tr|A0A317C7U5|A0A317C7U5_9GAMM	sp|Q3M859|THIOG_ANAVT	23.077	4.5	22
tr|A0A317C7U7|A0A317C7U7_9GAMM	sp|G4V4T6|DPGC_AMYOR	26.396	0.002	33
tr|A0A317C7U8|A0A317C7U8_9GAMM	sp|O23066|C86A2_ARATH	23.622	0.31	35
tr|A0A317C7V3|A0A317C7V3_9GAMM	sp|O21049|COX3_DICDI	42.857	9.6	9
tr|A0A317C7V4|A0A317C7V4_9GAMM	sp|Q9ZU40|QSOX2_ARATH	25.000	0.089	42
tr|A0A317C7V5|A0A317C7V5_9GAMM	sp|Q9LEN0|ACET6_CERPU	32.143	4.0	57
tr|A0A317C7V6|A0A317C7V6_9GAMM	sp|Q26304|LUCI_LUCMI	23.992	6.61e-34	90
tr|A0A317C7V7|A0A317C7V7_9GAMM	sp|F1CMX8|KSHA3_RHORH	34.848	1.7	11
tr|A0A317C7W3|A0A317C7W3_9GAMM	sp|Q43135|C79A1_SORBI	50.000	1.8	19
tr|A0A317C7W4|A0A317C7W4_9GAMM	sp|Q47HM4|MHPB1_DECAR	40.541	0.043	12
tr|A0A317C7W5|A0A317C7W5_9GAMM	sp|Q812C9|AOC2_MOUSE	27.119	3.5	34
tr|A0A317C7W8|A0A317C7W8_9GAMM	sp|Q89ER2|SSUD_BRADU	25.926	0.48	38
tr|A0A317C7X2|A0A317C7X2_9GAMM	sp|O50214|STYA_PSESP	34.483	1.8	30
tr|A0A317C7X3|A0A317C7X3_9GAMM	sp|Q12737|BLRO_MYRVE	28.489	7.57e-55	96
tr|A0A317C7X6|A0A317C7X6_9GAMM	sp|Q4QHM7|JBP1_LEIMA	31.579	4.2	14
tr|A0A317C7X7|A0A317C7X7_9GAMM	sp|Q5SGK3|AOXB_MOUSE	31.250	0.28	67
tr|A0A317C7X8|A0A317C7X8_9GAMM	sp|Q04564|TR2M_AGRVS	22.222	1.6	19
tr|A0A317C7Y2|A0A317C7Y2_9GAMM	sp|Q6N0T9|HGD_RHOPA	32.558	6.1	49
tr|A0A317C7Y4|A0A317C7Y4_9GAMM	sp|Q12737|BLRO_MYRVE	30.456	2.05e-49	86
tr|A0A317C7Y5|A0A317C7Y5_9GAMM	sp|Q8XPV7|EFE_RALSO	28.767	0.87	13
tr|A0A317C7Y6|A0A317C7Y6_9GAMM	sp|P79076|P2OX_TRAVE	32.727	0.009	10
tr|A0A317C7Y8|A0A317C7Y8_9GAMM	sp|Q31XV1|HCAF_SHIBS	45.161	1.0	7
tr|A0A317C7Z0|A0A317C7Z0_9GAMM	sp|Q8PM31|3HAO_XANAC	37.838	0.078	54
tr|A0A317C7Z4|A0A317C7Z4_9GAMM	sp|O65726|ERG12_BRANA	25.620	3.3	48
tr|A0A317C7Z5|A0A317C7Z5_9GAMM	sp|Q9R0B9|PLOD2_MOUSE	27.397	0.16	7
tr|A0A317C7Z8|A0A317C7Z8_9GAMM	sp|B0KNK9|KATG_PSEPG	31.250	4.0	29
tr|A0A317C800|A0A317C800_9GAMM	sp|Q9C169|CAT3_NEUCR	29.070	3.2	17
tr|A0A317C803|A0A317C803_9GAMM	sp|P59722|EGLN1_RAT	34.146	6.1	28
tr|A0A317C804|A0A317C804_9GAMM	sp|Q8CV11|MQO_OCEIH	42.424	0.67	23
tr|A0A317C809|A0A317C809_9GAMM	sp|Q43255|C71C2_MAIZE	39.394	0.50	65
tr|A0A317C812|A0A317C812_9GAMM	sp|Q8ZD80|NADB_YERPE	41.935	3.5	19
tr|A0A317C816|A0A317C816_9GAMM	sp|Q9C168|CAT1_NEUCR	43.590	9.9	5
tr|A0A317C819|A0A317C819_9GAMM	sp|Q6CV81|DOHH_KLULA	27.848	0.67	21
tr|A0A317C824|A0A317C824_9GAMM	sp|Q86BA1|MICAL_DROME	37.209	3.5	12
tr|A0A317C825|A0A317C825_9GAMM	sp|Q13US7|KATG_PARXL	22.170	0.41	86
tr|A0A317C831|A0A317C831_9GAMM	sp|P20678|CP2H2_CHICK	48.387	0.78	7
tr|A0A317C833|A0A317C833_9GAMM	sp|Q44262|CRTZ_PARS1	27.273	0.10	12
tr|A0A317C834|A0A317C834_9GAMM	sp|Q57160|HPAB_ECOLX	22.785	0.37	28
tr|A0A317C835|A0A317C835_9GAMM	sp|Q2GQG8|KMO_CHAGB	27.826	6.4	25
tr|A0A317C838|A0A317C838_9GAMM	sp|A7IDU0|MHPB_XANP2	37.736	2.5	21
tr|A0A317C842|A0A317C842_9GAMM	sp|P04798|CP1A1_HUMAN	37.931	7.8	10
tr|A0A317C846|A0A317C846_9GAMM	sp|Q9I341|MTND_PSEAE	24.771	6.3	59
tr|A0A317C850|A0A317C850_9GAMM	sp|Q852M2|ALDO3_ORYSJ	23.214	1.8	36
tr|A0A317C853|A0A317C853_9GAMM	sp|B0RXD3|KATG_XANCB	28.571	0.52	40
tr|A0A317C854|A0A317C854_9GAMM	sp|Q52671|SOXB_RHOCB	35.294	0.31	23
tr|A0A317C856|A0A317C856_9GAMM	sp|P54407|SODC_DROBS	32.353	8.3	17
tr|A0A317C857|A0A317C857_9GAMM	sp|P13006|GOX_ASPNG	23.333	2.9	64
tr|A0A317C865|A0A317C865_9GAMM	sp|E3VWJ9|PENM_STREX	29.936	5.3	46
tr|A0A317C868|A0A317C868_9GAMM	sp|P11511|CP19A_HUMAN	24.691	0.25	22
tr|A0A317C869|A0A317C869_9GAMM	sp|Q9EP75|CP4FE_MOUSE	31.915	1.4	15
tr|A0A317C876|A0A317C876_9GAMM	sp|B5WWZ8|FAO1_LOTJA	26.950	0.039	35
tr|A0A317C880|A0A317C880_9GAMM	sp|Q99489|OXDD_HUMAN	30.000	0.23	65
tr|A0A317C881|A0A317C881_9GAMM	sp|P21795|LA2M_MYCSM	29.787	0.60	33
tr|A0A317C888|A0A317C888_9GAMM	sp|Q8SPQ7|FMO3_MACMU	27.907	0.66	18
tr|A0A317C898|A0A317C898_9GAMM	sp|Q12618|ACO1_AJECA	28.814	1.9	25
tr|A0A317C899|A0A317C899_9GAMM	sp|A6VVN4|KATG_MARMS	21.739	8.9	80
tr|A0A317C8A6|A0A317C8A6_9GAMM	sp|Q8CG71|P3H2_MOUSE	37.313	0.002	27
tr|A0A317C8A8|A0A317C8A8_9GAMM	sp|P50061|SODF_LEPBY	34.694	1.7	15
tr|A0A317C8A9|A0A317C8A9_9GAMM	sp|Q54970|POXB_STRPN	27.032	1.59e-52	95
tr|A0A317C8B1|A0A317C8B1_9GAMM	sp|Q04644|ACCO1_CUCME	27.119	3.1	20
tr|A0A317C8B8|A0A317C8B8_9GAMM	sp|P04841|ALOX_PICAN	37.500	1.5	12
tr|A0A317C8B9|A0A317C8B9_9GAMM	sp|P17636|FMO1_RABIT	40.000	1.2	28
tr|A0A317C8C0|A0A317C8C0_9GAMM	sp|P00182|CP2C3_RABIT	28.788	2.8	19
tr|A0A317C8C1|A0A317C8C1_9GAMM	sp|Q9FH76|ABAH3_ARATH	72.222	1.7	8
tr|A0A317C8C8|A0A317C8C8_9GAMM	sp|Q1GR67|KATG_SPHAL	37.500	0.58	20
tr|A0A317C8C9|A0A317C8C9_9GAMM	sp|Q65YW9|SFNG_PSEPU	28.947	0.25	36
tr|A0A317C8D0|A0A317C8D0_9GAMM	sp|P29476|NOS1_RAT	26.829	0.34	38
tr|A0A317C8D9|A0A317C8D9_9GAMM	sp|Q54YS6|PNPO_DICDI	25.974	0.50	19
tr|A0A317C8E1|A0A317C8E1_9GAMM	sp|O22049|AOX2_ARATH	36.538	0.37	10
tr|A0A317C8E2|A0A317C8E2_9GAMM	sp|Q9LFD2|LAC8_ARATH	44.444	1.0	20
tr|A0A317C8E6|A0A317C8E6_9GAMM	sp|P83309|SDPA_DELAC	46.154	1.5	9
tr|A0A317C8E8|A0A317C8E8_9GAMM	sp|A7Z2Q3|SSUD_BACVZ	33.333	1.4	24
tr|A0A317C8F0|A0A317C8F0_9GAMM	sp|Q42840|HEM6_HORVU	40.426	0.13	11
tr|A0A317C8F1|A0A317C8F1_9GAMM	sp|Q54970|POXB_STRPN	25.393	1.78e-23	91
tr|A0A317C8F5|A0A317C8F5_9GAMM	sp|A2Q9N7|KMO1_ASPNC	30.909	1.8	22
tr|A0A317C8F7|A0A317C8F7_9GAMM	sp|Q0S5Y0|KATG_RHOJR	36.170	0.33	11
tr|A0A317C8F9|A0A317C8F9_9GAMM	sp|Q6QWR1|P2OX_PHACH	35.714	3.8	20
tr|A0A317C8G3|A0A317C8G3_9GAMM	sp|Q04441|COX2_BACPE	32.432	2.0	8
tr|A0A317C8G5|A0A317C8G5_9GAMM	sp|P14791|HMOX1_CHICK	29.545	0.22	16
tr|A0A317C8G8|A0A317C8G8_9GAMM	sp|Q06327|LOX1_ARATH	21.986	1.9	42
tr|A0A317C8G9|A0A317C8G9_9GAMM	sp|E3PZS3|STAD2_OPHAA	33.333	1.3	11
tr|A0A317C8H5|A0A317C8H5_9GAMM	sp|P09213|SODF_PHOLE	28.571	1.7	20
tr|A0A317C8H8|A0A317C8H8_9GAMM	sp|P54989|NTAA_AMIAI	37.143	8.8	11
tr|A0A317C8H9|A0A317C8H9_9GAMM	sp|Q2LZI9|MTND_DROPS	40.741	9.0	4
tr|A0A317C8I0|A0A317C8I0_9GAMM	sp|O95864|FADS2_HUMAN	33.333	5.3	9
tr|A0A317C8I3|A0A317C8I3_9GAMM	sp|Q69NX5|NCED4_ORYSJ	26.923	4.9	46
tr|A0A317C8I7|A0A317C8I7_9GAMM	sp|Q6Q272|HPAH_ACIBA	32.558	0.37	6
tr|A0A317C8I8|A0A317C8I8_9GAMM	sp|P80456|AOXA_RABIT	48.485	3.0	12
tr|A0A317C8I9|A0A317C8I9_9GAMM	sp|Q8NNK5|QCRC_CORGL	31.373	0.88	20
tr|A0A317C8J6|A0A317C8J6_9GAMM	sp|Q3C1E0|TPDR1_COMSP	28.378	0.96	35
tr|A0A317C8J7|A0A317C8J7_9GAMM	sp|O23913|AOX1B_ARATH	23.171	3.7	16
tr|A0A317C8J8|A0A317C8J8_9GAMM	sp|Q7P012|HEM6_CHRVO	32.759	0.22	10
tr|A0A317C8K3|A0A317C8K3_9GAMM	sp|Q88FY2|6HN3M_PSEPK	37.500	5.5	19
tr|A0A317C8K5|A0A317C8K5_9GAMM	sp|P09658|RBSC_CUPNE	31.707	1.1	16
tr|A0A317C8K6|A0A317C8K6_9GAMM	sp|Q4QHM7|JBP1_LEIMA	23.404	5.5	23
tr|A0A317C8K8|A0A317C8K8_9GAMM	sp|Q59462|RBL2_HYDMR	30.435	3.3	18
tr|A0A317C8L2|A0A317C8L2_9GAMM	sp|P06617|TR2M_PSESS	41.860	0.33	12
tr|A0A317C8L3|A0A317C8L3_9GAMM	sp|O81928|TCMO_CICAR	22.000	1.9	28
tr|A0A317C8L7|A0A317C8L7_9GAMM	sp|Q9CBQ5|COX1_MYCLE	21.656	1.3	82
tr|A0A317C8M0|A0A317C8M0_9GAMM	sp|Q7G192|ALDO2_ARATH	37.500	0.54	10
tr|A0A317C8M3|A0A317C8M3_9GAMM	sp|P0DJN9|ACSF_RUBGE	25.000	0.12	67
tr|A0A317C8M6|A0A317C8M6_9GAMM	sp|E7F9T0|MICA1_DANRE	41.026	2.5	13
tr|A0A317C8M7|A0A317C8M7_9GAMM	sp|Q02497|LAC1_TRAHI	37.500	1.4	16
tr|A0A317C8M9|A0A317C8M9_9GAMM	sp|Q26304|LUCI_LUCMI	20.721	8.73e-07	78
tr|A0A317C8N1|A0A317C8N1_9GAMM	sp|Q04564|TR2M_AGRVS	32.308	1.4	24
tr|A0A317C8N6|A0A317C8N6_9GAMM	sp|A4HVU6|JBP2_LEIIN	34.483	4.4	16
tr|A0A317C8N7|A0A317C8N7_9GAMM	sp|A1VXQ2|SODF_CAMJJ	41.667	4.6	5
tr|A0A317C8N8|A0A317C8N8_9GAMM	sp|C4QVU3|SLD1_KOMPG	30.380	0.62	49
tr|A0A317C8P1|A0A317C8P1_9GAMM	sp|P56656|CP239_MOUSE	28.346	1.9	32
tr|A0A317C8P3|A0A317C8P3_9GAMM	sp|Q1DDU6|KMO_MYXXD	29.630	9.5	28
tr|A0A317C8P7|A0A317C8P7_9GAMM	sp|Q6RET3|PPOA_EMEND	37.500	4.9	11
tr|A0A317C8P8|A0A317C8P8_9GAMM	sp|P46253|STAD_SOLTU	25.217	2.6	13
tr|A0A317C8Q0|A0A317C8Q0_9GAMM	sp|P18459|TY3H_DROME	26.829	0.13	56
tr|A0A317C8Q3|A0A317C8Q3_9GAMM	sp|Q69R21|ALDO4_ORYSJ	28.889	3.1	24
tr|A0A317C8Q4|A0A317C8Q4_9GAMM	sp|O33950|CATA2_ACILW	30.357	0.25	12
tr|A0A317C8Q7|A0A317C8Q7_9GAMM	sp|Q8N118|CP4X1_HUMAN	35.135	1.2	23
tr|A0A317C8R0|A0A317C8R0_9GAMM	sp|Q7Q6A7|KMO_ANOGA	38.710	6.1	9
tr|A0A317C8R2|A0A317C8R2_9GAMM	sp|Q54IT3|AOFA_DICDI	26.394	8.33e-16	95
tr|A0A317C8R2|A0A317C8R2_9GAMM	sp|Q54IT3|AOFA_DICDI	33.333	8.58e-09	95
